,label,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8
116,0,4042.1,5103.96,9134.18,58.38,10781.56,5022.44,30.56,12129.6
117,0,3959.58,5137.3,9158.22,49.96,10634.92,5599.48,28.4,12116.94
118,0,3959.58,5137.3,9158.22,49.96,10634.92,5599.48,28.4,12116.94
119,0,4359.14,5379.58,9165.7,62.42,10792.76,5495.84,30.22,12098.84
120,0,4359.14,5379.58,9165.7,62.42,10792.76,5495.84,30.22,12098.84
121,0,4323.24,5361.74,9208.12,54.08,10742.42,5544.42,31.2,12124.22
122,0,4323.24,5361.74,9208.12,54.08,10742.42,5544.42,31.2,12124.22
123,0,4527.76,5412.24,9300.46,64.22,10865.82,5533.38,25.1,12176.6
124,0,4527.76,5412.24,9300.46,64.22,10865.82,5533.38,25.1,12176.6
125,0,4484.36,5215.1,9280.8,56.98,10753.16,5581.82,35.78,12293.56
126,0,4484.36,5215.1,9280.8,56.98,10753.16,5581.82,35.78,12293.56
127,0,4516.04,5365.46,9350.72,455.2,10801.56,5646.96,24.04,12399.14
128,0,4516.04,5365.46,9350.72,455.2,10801.56,5646.96,24.04,12399.14
129,0,4820.76,6091.56,9472.1,558.6,10912.02,5590.66,31.68,12672.1
130,0,4820.76,6091.56,9472.1,558.6,10912.02,5590.66,31.68,12672.1
131,0,5328.92,6436.92,9413.74,904.96,11047.5,5472.22,29.26,12736.38
132,0,5328.92,6436.92,9413.74,904.96,11047.5,5472.22,29.26,12736.38
133,0,5359.16,6480.78,9572.84,690.0,11243.04,5870.68,30.88,12816.52
134,0,5359.16,6480.78,9572.84,690.0,11243.04,5870.68,30.88,12816.52
135,0,5525.46,6660.92,9617.86,1044.2,11293.46,6004.74,27.14,12863.78
136,0,5525.46,6660.92,9617.86,1044.2,11293.46,6004.74,27.14,12863.78
137,0,5459.32,6569.22,9536.98,958.22,11266.04,5955.0,32.3,12835.8
138,0,5459.32,6569.22,9536.98,958.22,11266.04,5955.0,32.3,12835.8
139,0,5306.78,6629.04,9550.9,1066.06,11204.28,5980.96,30.56,12844.34
140,0,5306.78,6629.04,9550.9,1066.06,11204.28,5980.96,30.56,12844.34
141,0,5399.62,6437.18,9522.0,930.38,11203.76,5698.98,26.26,12780.14
142,0,5291.7,6294.22,9443.16,1224.54,10978.14,5406.5,32.64,12770.32
143,0,5291.7,6294.22,9443.16,1224.54,10978.14,5406.5,32.64,12770.32
144,0,5265.66,6183.34,9406.54,704.82,11108.34,5764.0,30.32,12708.74
145,0,5265.66,6183.34,9406.54,704.82,11108.34,5764.0,30.32,12708.74
146,0,5056.42,6004.7,9403.36,908.56,11030.76,5739.52,25.78,12696.02
147,0,5056.42,6004.7,9403.36,908.56,11030.76,5739.52,25.78,12696.02
148,0,4984.98,5966.9,9371.06,733.52,10993.3,5749.56,24.32,12687.98
149,0,4984.98,5966.9,9371.06,733.52,10993.3,5749.56,24.32,12687.98
150,0,5009.48,6000.4,9387.9,948.58,11036.92,5889.9,26.2,12676.36
151,1,10258.22,6205.86,11205.68,7794.4,11718.72,635.16,3160.54,13907.82
152,1,10254.74,6211.72,11209.06,7761.68,11751.44,361.5,3117.26,13914.32
153,1,10257.12,6126.12,11144.74,7730.66,11685.66,724.78,3119.18,13916.22
154,1,10268.66,6130.68,11097.08,7757.8,11627.16,813.98,3154.16,13920.86
